,MEAN_X,MEAN_Y,country,Y_EQUATOR,equator_distance
0,113.1676183182666,3.047309283870542,MYS,0,336.95720586273757 km
1,111.1207361094607,-0.540985735782693,IDN,0,59.81912381401971 km
2,14.692418962727118,-0.169809146388462,COG,0,18.776523941828753 km
3,9.623974587950826,4.087333668835963,CMR,0,451.96165139684734 km
4,-9.670194183362089,5.998677960988708,LBR,0,663.3237558318876 km
