MEAN_X,MEAN_Y,country
113.167618318266619,3.047309283870542,MYS
111.120736109460708,-0.540985735782693,IDN
14.692418962727118,-0.169809146388462,COG
9.623974587950826,4.087333668835963,CMR
-9.670194183362090,5.998677960988707,LBR
